Время;Имя узла;IP адрес;CPU (%);RAM (%);Disk (%)
04:11:18;MacBook-Margo;127.0.0.1;1.4;63.9;26.6
04:11:21;MacBook-Margo;127.0.0.1;1.4;63.8;26.6
04:11:24;MacBook-Margo;127.0.0.1;1.2;63.7;26.6
04:11:27;MacBook-Margo;127.0.0.1;1.3;63.6;26.6
04:11:30;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
04:11:33;MacBook-Margo;127.0.0.1;1.2;63.6;26.6
04:11:36;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
04:11:40;MacBook-Margo;127.0.0.1;0.8;63.6;26.6
04:11:43;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
04:11:46;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
04:11:49;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
04:11:52;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
04:11:55;MacBook-Margo;127.0.0.1;1.0;63.7;26.6
04:11:58;MacBook-Margo;127.0.0.1;0.0;63.7;26.6
04:27:07;MacBook-Margo;127.0.0.1;29.1;64.4;26.6
04:27:10;MacBook-Margo;127.0.0.1;15.8;64.2;26.6
04:27:38;MacBook-Margo;127.0.0.1;13.2;64.0;26.6
04:27:41;MacBook-Margo;127.0.0.1;12.5;63.9;26.6
04:27:44;MacBook-Margo;127.0.0.1;24.4;64.1;26.6
04:27:47;MacBook-Margo;127.0.0.1;22.6;64.1;26.6
04:27:50;MacBook-Margo;127.0.0.1;37.1;64.0;26.6
04:27:53;MacBook-Margo;127.0.0.1;12.7;63.9;26.6
04:27:56;MacBook-Margo;127.0.0.1;10.2;63.9;26.6
04:27:59;MacBook-Margo;127.0.0.1;4.2;63.9;26.6
04:28:02;MacBook-Margo;127.0.0.1;1.9;64.1;26.6
04:28:05;MacBook-Margo;127.0.0.1;0.3;63.8;26.6
04:28:08;MacBook-Margo;127.0.0.1;1.4;63.7;26.6
04:28:11;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
04:28:14;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
04:28:17;MacBook-Margo;127.0.0.1;0.9;63.7;26.6
04:28:20;MacBook-Margo;127.0.0.1;0.0;63.8;26.6
04:39:48;MacBook-Margo;127.0.0.1;7.4;64.1;26.6
04:39:51;MacBook-Margo;127.0.0.1;0.8;64.0;26.6
04:39:54;MacBook-Margo;127.0.0.1;1.8;63.8;26.6
04:39:57;MacBook-Margo;127.0.0.1;0.8;63.7;26.6
04:40:00;MacBook-Margo;127.0.0.1;2.7;64.0;26.6
04:40:03;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
04:40:06;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
04:40:09;MacBook-Margo;127.0.0.1;4.9;63.6;26.6
04:40:13;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
04:40:16;MacBook-Margo;127.0.0.1;0.8;63.6;26.6
04:40:19;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
04:40:22;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
04:40:25;MacBook-Margo;127.0.0.1;0.9;63.6;26.6
04:40:28;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
04:40:31;MacBook-Margo;127.0.0.1;0.0;63.6;26.6
04:40:34;MacBook-Margo;127.0.0.1;2.0;63.6;26.6
04:56:02;MacBook-Margo;127.0.0.1;21.6;64.1;26.6
04:56:05;MacBook-Margo;127.0.0.1;3.8;63.8;26.6
04:56:08;MacBook-Margo;127.0.0.1;0.7;63.7;26.6
04:56:11;MacBook-Margo;127.0.0.1;1.4;63.7;26.6
04:56:14;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
04:56:17;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
04:56:20;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
04:56:23;MacBook-Margo;127.0.0.1;3.4;63.8;26.6
04:56:26;MacBook-Margo;127.0.0.1;2.1;63.7;26.6
04:56:29;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
04:56:32;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
04:56:35;MacBook-Margo;127.0.0.1;1.5;63.8;26.6
04:56:38;MacBook-Margo;127.0.0.1;0.1;63.8;26.6
04:56:41;MacBook-Margo;127.0.0.1;1.4;63.8;26.6
04:56:44;MacBook-Margo;127.0.0.1;0.7;63.8;26.6
05:12:13;MacBook-Margo;127.0.0.1;11.9;64.5;26.6
05:12:16;MacBook-Margo;127.0.0.1;2.4;64.1;26.6
05:12:19;MacBook-Margo;127.0.0.1;1.3;63.8;26.6
05:12:22;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
05:12:25;MacBook-Margo;127.0.0.1;0.4;63.6;26.6
05:12:28;MacBook-Margo;127.0.0.1;5.3;64.1;26.6
05:12:32;MacBook-Margo;127.0.0.1;1.7;64.1;26.6
05:12:35;MacBook-Margo;127.0.0.1;3.7;64.1;26.6
05:12:38;MacBook-Margo;127.0.0.1;3.4;64.1;26.6
05:12:41;MacBook-Margo;127.0.0.1;0.2;64.1;26.6
05:12:44;MacBook-Margo;127.0.0.1;1.1;64.1;26.6
05:12:47;MacBook-Margo;127.0.0.1;0.4;64.1;26.6
05:12:50;MacBook-Margo;127.0.0.1;0.8;64.1;26.6
05:12:53;MacBook-Margo;127.0.0.1;0.8;64.0;26.6
05:12:56;MacBook-Margo;127.0.0.1;0.0;64.1;26.6
05:12:59;MacBook-Margo;127.0.0.1;1.7;64.1;26.6
05:28:28;MacBook-Margo;127.0.0.1;4.7;64.3;26.6
05:28:31;MacBook-Margo;127.0.0.1;13.3;63.9;26.6
05:28:34;MacBook-Margo;127.0.0.1;12.2;63.8;26.6
05:28:37;MacBook-Margo;127.0.0.1;11.0;63.8;26.6
05:28:40;MacBook-Margo;127.0.0.1;25.1;64.0;26.6
05:28:43;MacBook-Margo;127.0.0.1;27.1;63.9;26.6
05:28:46;MacBook-Margo;127.0.0.1;11.6;63.9;26.6
05:28:49;MacBook-Margo;127.0.0.1;9.8;63.9;26.6
05:28:52;MacBook-Margo;127.0.0.1;2.2;63.9;26.6
05:28:55;MacBook-Margo;127.0.0.1;0.4;63.8;26.6
05:28:58;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
05:29:01;MacBook-Margo;127.0.0.1;1.8;64.0;26.6
05:29:04;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
05:29:07;MacBook-Margo;127.0.0.1;0.9;63.6;26.6
05:29:10;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
05:40:49;MacBook-Margo;127.0.0.1;16.8;64.0;26.6
05:40:52;MacBook-Margo;127.0.0.1;1.0;64.0;26.6
05:40:55;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
05:40:58;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
05:41:01;MacBook-Margo;127.0.0.1;3.1;64.0;26.6
05:41:04;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
05:41:07;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
05:41:10;MacBook-Margo;127.0.0.1;2.9;63.6;26.6
05:41:13;MacBook-Margo;127.0.0.1;0.6;63.6;26.6
05:41:16;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
05:41:19;MacBook-Margo;127.0.0.1;1.7;63.7;26.6
05:41:22;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
05:41:25;MacBook-Margo;127.0.0.1;1.0;63.6;26.6
05:41:28;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
05:41:31;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
05:41:34;MacBook-Margo;127.0.0.1;2.1;63.7;26.6
05:57:03;MacBook-Margo;127.0.0.1;16.1;64.1;26.6
05:57:06;MacBook-Margo;127.0.0.1;1.7;63.8;26.6
05:57:09;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
05:57:12;MacBook-Margo;127.0.0.1;1.3;63.7;26.6
05:57:15;MacBook-Margo;127.0.0.1;0.9;63.7;26.6
05:57:18;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
05:57:21;MacBook-Margo;127.0.0.1;1.1;63.7;26.6
05:57:24;MacBook-Margo;127.0.0.1;2.5;63.7;26.6
05:57:27;MacBook-Margo;127.0.0.1;3.7;63.7;26.6
05:57:30;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
05:57:33;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
05:57:36;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
05:57:39;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
05:57:42;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
05:57:45;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
06:04:58;MacBook-Margo;127.0.0.1;20.8;64.5;26.6
06:05:01;MacBook-Margo;127.0.0.1;1.8;64.2;26.6
06:05:04;MacBook-Margo;127.0.0.1;4.2;63.9;26.6
06:05:07;MacBook-Margo;127.0.0.1;2.7;63.7;26.6
06:05:10;MacBook-Margo;127.0.0.1;0.6;63.6;26.6
06:05:13;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
06:05:16;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
06:05:19;MacBook-Margo;127.0.0.1;2.0;63.6;26.6
06:05:22;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
06:05:25;MacBook-Margo;127.0.0.1;1.8;63.6;26.6
06:05:28;MacBook-Margo;127.0.0.1;1.1;63.7;26.6
06:05:31;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
06:05:34;MacBook-Margo;127.0.0.1;0.4;63.6;26.6
06:05:37;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
06:05:40;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
06:05:43;MacBook-Margo;127.0.0.1;3.3;63.6;26.6
06:21:12;MacBook-Margo;127.0.0.1;14.7;64.3;26.6
06:21:15;MacBook-Margo;127.0.0.1;11.9;64.0;26.6
06:21:18;MacBook-Margo;127.0.0.1;0.1;63.9;26.6
06:21:21;MacBook-Margo;127.0.0.1;1.2;63.9;26.6
06:21:24;MacBook-Margo;127.0.0.1;0.5;63.9;26.6
06:21:27;MacBook-Margo;127.0.0.1;0.1;63.9;26.6
06:21:30;MacBook-Margo;127.0.0.1;0.6;63.9;26.6
06:21:33;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
06:21:36;MacBook-Margo;127.0.0.1;1.7;63.8;26.6
06:21:39;MacBook-Margo;127.0.0.1;0.1;63.8;26.6
06:21:42;MacBook-Margo;127.0.0.1;0.2;63.8;26.6
06:21:45;MacBook-Margo;127.0.0.1;0.5;63.8;26.6
06:21:48;MacBook-Margo;127.0.0.1;0.5;63.8;26.6
06:21:51;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
06:21:54;MacBook-Margo;127.0.0.1;0.3;63.8;26.6
06:25:11;MacBook-Margo;127.0.0.1;16.2;64.2;26.6
06:25:14;MacBook-Margo;127.0.0.1;3.5;64.0;26.6
06:25:17;MacBook-Margo;127.0.0.1;1.1;63.8;26.6
06:25:20;MacBook-Margo;127.0.0.1;0.1;63.8;26.6
06:25:23;MacBook-Margo;127.0.0.1;1.0;63.8;26.6
06:25:26;MacBook-Margo;127.0.0.1;1.7;63.8;26.6
06:25:29;MacBook-Margo;127.0.0.1;0.2;63.8;26.6
06:25:32;MacBook-Margo;127.0.0.1;1.7;63.8;26.6
06:25:35;MacBook-Margo;127.0.0.1;0.0;63.8;26.6
06:25:39;MacBook-Margo;127.0.0.1;0.9;63.8;26.6
06:25:42;MacBook-Margo;127.0.0.1;1.2;63.8;26.6
06:25:45;MacBook-Margo;127.0.0.1;0.7;63.8;26.6
06:25:48;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
06:25:51;MacBook-Margo;127.0.0.1;0.1;63.8;26.6
06:25:54;MacBook-Margo;127.0.0.1;0.4;63.8;26.6
06:25:57;MacBook-Margo;127.0.0.1;2.3;63.9;26.6
06:30:13;MacBook-Margo;127.0.0.1;2.0;64.1;26.6
06:30:16;MacBook-Margo;127.0.0.1;12.6;63.6;26.6
06:30:19;MacBook-Margo;127.0.0.1;12.6;63.6;26.6
06:30:22;MacBook-Margo;127.0.0.1;8.8;63.5;26.6
06:30:25;MacBook-Margo;127.0.0.1;15.3;63.6;26.6
06:30:28;MacBook-Margo;127.0.0.1;0.5;63.6;26.6
06:30:31;MacBook-Margo;127.0.0.1;1.0;63.5;26.6
06:30:35;MacBook-Margo;127.0.0.1;1.5;63.5;26.6
06:30:38;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
06:30:41;MacBook-Margo;127.0.0.1;0.5;63.5;26.6
06:30:44;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:30:47;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:30:50;MacBook-Margo;127.0.0.1;0.5;63.4;26.6
06:30:53;MacBook-Margo;127.0.0.1;0.8;63.4;26.6
06:30:56;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:30:59;MacBook-Margo;127.0.0.1;1.7;63.5;26.6
06:31:02;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
06:31:05;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
06:31:08;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
06:31:11;MacBook-Margo;127.0.0.1;0.6;63.4;26.6
06:31:14;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:31:17;MacBook-Margo;127.0.0.1;0.5;63.4;26.6
06:31:20;MacBook-Margo;127.0.0.1;0.7;63.4;26.6
06:31:23;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:31:26;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:31:29;MacBook-Margo;127.0.0.1;1.5;63.4;26.6
06:31:32;MacBook-Margo;127.0.0.1;0.8;63.4;26.6
06:31:35;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:31:38;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
06:31:41;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:31:44;MacBook-Margo;127.0.0.1;2.6;63.4;26.6
06:40:24;MacBook-Margo;127.0.0.1;3.0;63.8;26.6
06:40:27;MacBook-Margo;127.0.0.1;0.9;63.5;26.6
06:40:30;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:40:33;MacBook-Margo;127.0.0.1;2.5;63.4;26.6
06:40:36;MacBook-Margo;127.0.0.1;2.0;63.4;26.6
06:40:39;MacBook-Margo;127.0.0.1;1.0;63.4;26.6
06:40:42;MacBook-Margo;127.0.0.1;2.6;63.4;26.6
06:40:45;MacBook-Margo;127.0.0.1;0.5;63.4;26.6
06:40:48;MacBook-Margo;127.0.0.1;1.8;63.4;26.6
06:40:51;MacBook-Margo;127.0.0.1;1.6;63.4;26.6
06:40:54;MacBook-Margo;127.0.0.1;2.5;63.4;26.6
06:40:57;MacBook-Margo;127.0.0.1;1.0;63.5;26.6
06:41:00;MacBook-Margo;127.0.0.1;1.6;63.8;26.6
06:41:03;MacBook-Margo;127.0.0.1;0.0;63.7;26.6
06:41:06;MacBook-Margo;127.0.0.1;1.9;63.6;26.6
06:43:12;MacBook-Margo;127.0.0.1;8.0;63.9;26.6
06:43:15;MacBook-Margo;127.0.0.1;1.4;63.7;26.6
06:43:18;MacBook-Margo;127.0.0.1;0.2;63.5;26.6
06:43:22;MacBook-Margo;127.0.0.1;1.4;63.4;26.6
06:43:25;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:43:28;MacBook-Margo;127.0.0.1;0.8;63.4;26.6
06:43:31;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:43:34;MacBook-Margo;127.0.0.1;1.9;63.4;26.6
06:43:37;MacBook-Margo;127.0.0.1;1.2;63.4;26.6
06:43:40;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:43:43;MacBook-Margo;127.0.0.1;0.7;63.4;26.6
06:43:46;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
06:43:49;MacBook-Margo;127.0.0.1;0.5;63.4;26.6
06:43:52;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:43:55;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:45:13;MacBook-Margo;127.0.0.1;6.4;63.8;26.6
06:45:16;MacBook-Margo;127.0.0.1;1.3;63.6;26.6
06:45:19;MacBook-Margo;127.0.0.1;0.9;63.5;26.6
06:45:22;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
06:45:25;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:45:28;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
06:45:31;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:45:34;MacBook-Margo;127.0.0.1;3.0;63.4;26.6
06:45:37;MacBook-Margo;127.0.0.1;0.4;63.4;26.6
06:45:40;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:45:43;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
06:45:46;MacBook-Margo;127.0.0.1;0.3;63.4;26.6
06:45:49;MacBook-Margo;127.0.0.1;0.6;63.4;26.6
06:45:52;MacBook-Margo;127.0.0.1;0.2;63.4;26.6
06:45:55;MacBook-Margo;127.0.0.1;0.8;63.4;26.6
06:45:58;MacBook-Margo;127.0.0.1;2.3;63.4;26.6
07:01:14;MacBook-Margo;127.0.0.1;21.8;64.1;26.6
07:01:17;MacBook-Margo;127.0.0.1;1.3;63.8;26.6
07:01:45;MacBook-Margo;127.0.0.1;1.7;63.6;26.6
07:01:48;MacBook-Margo;127.0.0.1;1.3;63.4;26.6
07:01:51;MacBook-Margo;127.0.0.1;0.4;63.5;26.6
07:01:54;MacBook-Margo;127.0.0.1;1.5;63.5;26.6
07:01:57;MacBook-Margo;127.0.0.1;0.7;63.4;26.6
07:02:00;MacBook-Margo;127.0.0.1;1.3;63.8;26.6
07:02:03;MacBook-Margo;127.0.0.1;2.3;63.7;26.6
07:02:06;MacBook-Margo;127.0.0.1;2.7;63.6;26.6
07:02:09;MacBook-Margo;127.0.0.1;0.5;63.6;26.6
07:02:12;MacBook-Margo;127.0.0.1;0.2;63.5;26.6
07:02:15;MacBook-Margo;127.0.0.1;1.1;63.5;26.6
07:02:18;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
07:02:21;MacBook-Margo;127.0.0.1;0.7;63.5;26.6
07:02:24;MacBook-Margo;127.0.0.1;0.6;63.5;26.6
07:02:27;MacBook-Margo;127.0.0.1;0.2;63.5;26.6
07:02:38;MacBook-Margo;127.0.0.1;14.2;63.6;26.6
07:02:42;MacBook-Margo;127.0.0.1;0.6;63.6;26.6
07:02:45;MacBook-Margo;127.0.0.1;0.4;63.5;26.6
07:02:48;MacBook-Margo;127.0.0.1;0.8;63.6;26.6
07:02:51;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:02:54;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
07:02:57;MacBook-Margo;127.0.0.1;0.1;63.6;26.6
07:03:00;MacBook-Margo;127.0.0.1;1.4;63.9;26.6
07:03:03;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:03:06;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:03:09;MacBook-Margo;127.0.0.1;3.1;63.5;26.6
07:03:12;MacBook-Margo;127.0.0.1;1.8;63.5;26.6
07:03:15;MacBook-Margo;127.0.0.1;0.4;63.5;26.6
07:03:18;MacBook-Margo;127.0.0.1;0.2;63.5;26.6
07:03:21;MacBook-Margo;127.0.0.1;0.1;63.4;26.6
07:03:24;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
07:09:53;MacBook-Margo;127.0.0.1;0.7;63.9;26.6
07:09:56;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
07:09:59;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:10:02;MacBook-Margo;127.0.0.1;3.5;63.9;26.6
07:10:05;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
07:10:08;MacBook-Margo;127.0.0.1;0.4;63.6;26.6
07:10:11;MacBook-Margo;127.0.0.1;1.7;63.6;26.6
07:10:14;MacBook-Margo;127.0.0.1;0.6;63.5;26.6
07:10:17;MacBook-Margo;127.0.0.1;0.6;63.5;26.6
07:10:20;MacBook-Margo;127.0.0.1;0.4;63.5;26.6
07:10:23;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
07:10:26;MacBook-Margo;127.0.0.1;0.6;63.6;26.6
07:10:29;MacBook-Margo;127.0.0.1;0.4;63.5;26.6
07:10:32;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
07:10:35;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:25:22;MacBook-Margo;127.0.0.1;28.1;64.2;26.6
07:25:25;MacBook-Margo;127.0.0.1;10.1;63.9;26.6
07:25:28;MacBook-Margo;127.0.0.1;8.6;63.7;26.6
07:25:31;MacBook-Margo;127.0.0.1;12.9;63.7;26.6
07:25:34;MacBook-Margo;127.0.0.1;11.1;63.9;26.6
07:25:37;MacBook-Margo;127.0.0.1;2.1;63.7;26.6
07:25:40;MacBook-Margo;127.0.0.1;2.4;63.7;26.6
07:25:44;MacBook-Margo;127.0.0.1;2.9;63.7;26.6
07:25:47;MacBook-Margo;127.0.0.1;2.0;63.8;26.6
07:25:50;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
07:25:53;MacBook-Margo;127.0.0.1;1.2;63.6;26.6
07:25:56;MacBook-Margo;127.0.0.1;0.4;63.6;26.6
07:25:59;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
07:26:02;MacBook-Margo;127.0.0.1;1.3;63.9;26.6
07:26:05;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:26:08;MacBook-Margo;127.0.0.1;0.7;63.6;26.6
07:35:00;MacBook-Margo;127.0.0.1;2.1;64.1;26.6
07:35:03;MacBook-Margo;127.0.0.1;0.8;63.8;26.6
07:35:06;MacBook-Margo;127.0.0.1;0.4;63.6;26.6
07:35:09;MacBook-Margo;127.0.0.1;0.6;63.5;26.6
07:35:12;MacBook-Margo;127.0.0.1;0.2;63.5;26.6
07:35:15;MacBook-Margo;127.0.0.1;1.1;63.5;26.6
07:35:18;MacBook-Margo;127.0.0.1;2.5;63.5;26.6
07:35:21;MacBook-Margo;127.0.0.1;0.8;63.5;26.6
07:35:24;MacBook-Margo;127.0.0.1;0.6;63.6;26.6
07:35:27;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:35:30;MacBook-Margo;127.0.0.1;0.5;63.6;26.6
07:35:33;MacBook-Margo;127.0.0.1;0.8;63.6;26.6
07:35:36;MacBook-Margo;127.0.0.1;0.1;63.6;26.6
07:35:40;MacBook-Margo;127.0.0.1;0.2;63.6;26.6
07:35:43;MacBook-Margo;127.0.0.1;1.4;63.7;26.6
07:37:41;MacBook-Margo;127.0.0.1;11.6;64.1;26.6
07:37:44;MacBook-Margo;127.0.0.1;1.2;63.8;26.6
07:37:47;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:37:50;MacBook-Margo;127.0.0.1;1.1;63.6;26.6
07:37:53;MacBook-Margo;127.0.0.1;1.1;63.7;26.6
07:37:56;MacBook-Margo;127.0.0.1;3.3;63.8;26.6
07:37:59;MacBook-Margo;127.0.0.1;0.4;63.8;26.6
07:38:02;MacBook-Margo;127.0.0.1;2.6;64.1;26.6
07:38:05;MacBook-Margo;127.0.0.1;0.4;63.8;26.6
07:38:08;MacBook-Margo;127.0.0.1;0.0;63.8;26.6
07:38:11;MacBook-Margo;127.0.0.1;0.7;63.7;26.6
07:38:14;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
07:38:17;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
07:38:20;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
07:38:23;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
07:38:26;MacBook-Margo;127.0.0.1;3.3;63.7;26.6
07:41:27;MacBook-Margo;127.0.0.1;3.6;64.1;26.6
07:41:30;MacBook-Margo;127.0.0.1;2.6;63.8;26.6
07:41:33;MacBook-Margo;127.0.0.1;0.4;63.7;26.6
07:41:36;MacBook-Margo;127.0.0.1;0.9;63.7;26.6
07:41:39;MacBook-Margo;127.0.0.1;0.8;63.7;26.6
07:41:42;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
07:41:45;MacBook-Margo;127.0.0.1;3.1;63.7;26.6
07:41:48;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
07:41:51;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
07:41:54;MacBook-Margo;127.0.0.1;0.5;63.7;26.6
07:41:57;MacBook-Margo;127.0.0.1;0.1;63.7;26.6
07:42:00;MacBook-Margo;127.0.0.1;3.2;64.1;26.6
07:42:04;MacBook-Margo;127.0.0.1;0.3;63.9;26.6
07:42:07;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:42:10;MacBook-Margo;127.0.0.1;2.4;63.7;26.6
07:45:04;MacBook-Margo;127.0.0.1;14.6;64.1;26.6
07:45:07;MacBook-Margo;127.0.0.1;0.5;63.8;26.6
07:45:10;MacBook-Margo;127.0.0.1;1.2;63.7;26.6
07:45:13;MacBook-Margo;127.0.0.1;3.4;63.7;26.6
07:45:16;MacBook-Margo;127.0.0.1;0.3;63.6;26.6
07:45:19;MacBook-Margo;127.0.0.1;2.6;63.7;26.6
07:45:22;MacBook-Margo;127.0.0.1;0.6;63.7;26.6
07:45:25;MacBook-Margo;127.0.0.1;0.8;63.7;26.6
07:45:28;MacBook-Margo;127.0.0.1;1.4;63.7;26.6
07:45:31;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:45:34;MacBook-Margo;127.0.0.1;1.0;63.7;26.6
07:45:37;MacBook-Margo;127.0.0.1;0.3;63.7;26.6
07:45:40;MacBook-Margo;127.0.0.1;0.4;63.8;26.6
07:45:43;MacBook-Margo;127.0.0.1;0.2;63.8;26.6
07:45:46;MacBook-Margo;127.0.0.1;0.2;63.7;26.6
07:59:11;MacBook-Margo;127.0.0.1;4.4;63.8;26.6
07:59:14;MacBook-Margo;127.0.0.1;13.2;65.6;26.6
07:59:17;MacBook-Margo;127.0.0.1;8.7;65.5;26.6
07:59:20;MacBook-Margo;127.0.0.1;15.5;66.6;26.6
07:59:23;MacBook-Margo;127.0.0.1;1.2;62.5;26.6
07:59:26;MacBook-Margo;127.0.0.1;1.9;62.5;26.6
07:59:54;MacBook-Margo;127.0.0.1;0.7;62.4;26.6
07:59:57;MacBook-Margo;127.0.0.1;0.3;62.4;26.6
08:00:00;MacBook-Margo;127.0.0.1;1.9;62.7;26.6
08:00:03;MacBook-Margo;127.0.0.1;0.8;62.7;26.6
08:00:06;MacBook-Margo;127.0.0.1;2.0;62.5;26.6
08:00:09;MacBook-Margo;127.0.0.1;0.0;62.3;26.6
08:00:12;MacBook-Margo;127.0.0.1;2.8;62.2;26.6
08:00:15;MacBook-Margo;127.0.0.1;4.4;62.2;26.6
08:00:18;MacBook-Margo;127.0.0.1;0.9;62.3;26.6
08:00:21;MacBook-Margo;127.0.0.1;1.0;62.3;26.6
08:00:24;MacBook-Margo;127.0.0.1;0.5;62.2;26.6
08:00:27;MacBook-Margo;127.0.0.1;1.5;62.3;26.6
08:00:30;MacBook-Margo;127.0.0.1;0.3;62.3;26.6
08:00:33;MacBook-Margo;127.0.0.1;0.5;62.2;26.6
08:00:37;MacBook-Margo;127.0.0.1;0.4;62.2;26.6
08:08:40;MacBook-Margo;127.0.0.1;14.9;62.7;26.6
08:08:43;MacBook-Margo;127.0.0.1;1.2;62.6;26.6
08:08:46;MacBook-Margo;127.0.0.1;3.0;62.7;26.6
08:08:49;MacBook-Margo;127.0.0.1;1.3;62.5;26.6
08:08:52;MacBook-Margo;127.0.0.1;0.9;62.4;26.6
